"125831"	"en_CAN_starca_int"	"2014-01-09 16:43:38"	"How Danish pastries sparked a bun fight over EU food rules"	"EU"
"169464"	"en_CAN_starca_int"	"2014-01-15 23:26:41"	"South Sudan: UN chief condemns commandeering of aid"	"UN"
"169861"	"en_CAN_starca_int"	"2014-01-16 00:26:41"	"Priest sex abuse scandal: Vatican to defend record for first time at UN"	"UN"
"174610"	"en_CAN_starca_int"	"2014-01-16 14:26:35"	"Vatican grilled by UN over child sex abuse: ‘The Holy See gets it’"	"UN"
"185616"	"en_CAN_starca_int"	"2014-01-17 20:26:28"	"South Sudan: Mass killings, child soldiers feed ‘horrifying human rights disaster,’ says UN"	"UN"
"238067"	"en_CAN_starca_int"	"2014-01-24 20:26:16"	"Burma Buddhists kill scores of Muslims, says UN"	"UN"
"266627"	"en_CAN_starca_int"	"2014-01-28 22:27:38"	"Ratko Mladic slams UN war crimes tribunal as ‘satanic court’"	"UN"
"317635"	"en_CAN_starca_int"	"2014-02-05 02:27:08"	"South Sudan: UN faces looming humanitarian crisis"	"UN"
"321399"	"en_CAN_starca_int"	"2014-02-05 14:27:00"	"Vatican ‘systematically’ allowed priests to rape children, says UN report"	"UN"
"321398"	"en_CAN_starca_int"	"2014-02-05 14:27:00"	"Syrian regime and rebels both to blame for ‘unspeakable suffering’ of Syrian children, says UN"	"UN"
"322271"	"en_CAN_starca_int"	"2014-02-05 16:26:58"	"South Sudan soldiers photographed wearing UNICEF backpacks donated for children"	"UN"
"330902"	"en_CAN_starca_int"	"2014-02-06 16:21:28"	"Syria regime strikes deal with UN to evacuate trapped civilians from Homs"	"UN"
"334335"	"en_CAN_starca_int"	"2014-02-07 01:21:26"	"Intercepted call catches senior U.S. diplomat cursing EU"	"EU"
"338722"	"en_CAN_starca_int"	"2014-02-07 14:21:20"	"NATO military dog captured by Taliban in Afghanistan"	"NATO"
"360228"	"en_CAN_starca_int"	"2014-02-10 20:36:39"	"Ukraine needs new government, constitution, says EU"	"EU"
"403143"	"en_CAN_starca_int"	"2014-02-16 19:57:25"	"‘Extremely difficult’ for independent Scotland to join EU: Barroso"	"EU"
"409751"	"en_CAN_starca_int"	"2014-02-17 18:57:41"	"UN letter to North Korean leader warns on-accountability for ‘crimes against humanity’"	"UN"
"418099"	"en_CAN_starca_int"	"2014-02-18 21:58:22"	"U.S. opens border checkpoint in UAE"	"AU"
"423300"	"en_CAN_starca_int"	"2014-02-19 14:58:16"	"Tense calm in Kyiv as EU threatens sanctions"	"EU"
"429743"	"en_CAN_starca_int"	"2014-02-20 11:58:35"	"Ukraine’s EU protests hit Russia’s Putin"	"EU"
"433154"	"en_CAN_starca_int"	"2014-02-20 21:58:38"	"Canada joins EU in slapping sanctions on Ukraine as death toll rises in Kyiv"	"EU"
"439697"	"en_CAN_starca_int"	"2014-02-21 20:58:31"	"Iran execution rate sparks UN concern"	"UN"
"444856"	"en_CAN_starca_int"	"2014-02-22 23:58:24"	"UN Security Council unanimous in call for humanitarian access in Syria"	"UN"
"445330"	"en_CAN_starca_int"	"2014-02-23 02:58:24"	"UNICEF appeals for record $2.2 billion to help children in peril"	"UN"
"462876"	"en_CAN_starca_int"	"2014-02-25 21:59:42"	"Syrians could soon be world’s biggest refugee population, UN says"	"UN"
"479515"	"en_CAN_starca_int"	"2014-02-27 18:24:06"	"‘There is no humanity here,’ says UN officer about South Sudan"	"UN"
"486385"	"en_CAN_starca_int"	"2014-02-28 14:15:21"	"Gunmen seize two Crimean airports in ‘military invasion’; Ukraine calls for UN help"	"UN"
"488385"	"en_CAN_starca_int"	"2014-02-28 19:15:21"	"Ukraine accuses Russia of ‘military invasion’, calls for UN help"	"UN"
"494056"	"en_CAN_starca_int"	"2014-03-01 18:16:11"	"UN Security Council to hold closed door meeting on Ukraine"	"UN"
"523430"	"en_CAN_starca_int"	"2014-03-05 16:17:20"	"EU pledges $15B aid for Ukraine as leaders seek diplomatic exit from crisis"	"EU"
"524312"	"en_CAN_starca_int"	"2014-03-05 18:17:19"	"World’s inaction partly to blame for Syria atrocities, says UN"	"UN"
"525205"	"en_CAN_starca_int"	"2014-03-05 20:17:19"	"Armed men order UN envoy out of Crimea"	"UN"
"532023"	"en_CAN_starca_int"	"2014-03-06 17:17:18"	"NATO airstrike kills 5 Afghan soldiers; it was an accident, coalition says"	"NATO"
"534123"	"en_CAN_starca_int"	"2014-03-06 23:17:16"	"Cuba agrees to talks with EU; open to discussing human rights"	"EU"
"558539"	"en_CAN_starca_int"	"2014-03-10 20:12:51"	"UN launches Central African Republic investigation; looking into genocide reports"	"UN"
"574332"	"en_CAN_starca_int"	"2014-03-12 19:42:20"	"Saudi princesses being held captive, emails to UN claim"	"UN"
"721994"	"en_CAN_starca_int"	"2014-03-15 17:20:16"	"Russia isolated in UN vote on Crimea’s future"	"UN"
"735643"	"en_CAN_starca_int"	"2014-03-18 16:21:27"	"Putin’s next move — keeping Ukraine out of NATO"	"NATO"
"757831"	"en_CAN_starca_int"	"2014-03-20 20:16:33"	"Central African Republic in state of near-anarchy, UN warns"	"UN"
"768330"	"en_CAN_starca_int"	"2014-03-21 20:16:37"	"As EU, Russia sign separate deals, East-West divide deepens"	"EU"
"788153"	"en_CAN_starca_int"	"2014-03-24 14:16:43"	"Climate change to blame for extreme weather disasters, says UN"	"UN"
"791727"	"en_CAN_starca_int"	"2014-03-24 21:16:46"	"World leaders scrap G8 summit in Russia"	"G8"
"821347"	"en_CAN_starca_int"	"2014-03-27 16:16:53"	"UN launches probe into Sri Lanka civil war abuses"	"UN"
"822998"	"en_CAN_starca_int"	"2014-03-27 19:16:53"	"UN votes ‘yes’ on Ukraine integrity"	"UN"
"848096"	"en_CAN_starca_int"	"2014-03-31 02:17:02"	"Asia will bear brunt of climate change, UN panel report says"	"UN"
"848792"	"en_CAN_starca_int"	"2014-03-31 04:17:02"	"UN report on climate change rings alarm on warming polar regions"	"UN"
"853360"	"en_CAN_starca_int"	"2014-03-31 14:17:03"	"UN court orders Japan to halt whaling program"	"UN"
"858146"	"en_CAN_starca_int"	"2014-04-01 00:17:05"	"UN climate body backtracks on risk of species extinction"	"UN"
"867824"	"en_CAN_starca_int"	"2014-04-01 22:46:43"	"NATO orders end to co-operation with Russia"	"NATO"
"868340"	"en_CAN_starca_int"	"2014-04-01 23:46:45"	"Mahmoud Abbas resumes bid for Palestinian statehood at UN"	"UN"
"937727"	"en_CAN_starca_int"	"2014-04-08 14:17:34"	"Scottish independence would be ‘cataclysmic’ for NATO, warns former chief"	"NATO"
"943632"	"en_CAN_starca_int"	"2014-04-09 00:42:34"	"UN envoy warns of possible ‘crimes against humanity’ in Burma"	"UN"
"952413"	"en_CAN_starca_int"	"2014-04-09 18:42:41"	"MSF accuses UN of ‘indifference’ to plight of South Sudan refugees"	"UN"
"957032"	"en_CAN_starca_int"	"2014-04-10 03:42:49"	"Iran’s pick for UN ambassador rubs U.S. the wrong way"	"UN"
