"1524624"	"es_CHL_mercur_int"	"2014-05-07 18:16:30"	"Unión Africana condena el ""inaceptable"" secuestro de las niñas en Nigeria"	"UA"
"1546119"	"es_CHL_mercur_int"	"2014-05-09 12:22:51"	"Kerry agradece a la Unión Europea por su apoyo en la crisis en Ucrania"	"UE"
"1578505"	"es_CHL_mercur_int"	"2014-05-12 18:25:22"	"Unión Europea pide la ""liberación inmediata"" de las jóvenes secuestradas en Nigeria"	"UE"
"1828379"	"es_CHL_mercur_int"	"2014-06-02 20:18:51"	"Unión Europea agrega a Boko Haram a la lista de organizaciones terroristas"	"UE"
"1893240"	"es_CHL_mercur_int"	"2014-06-08 04:20:32"	"Canciller francés afirma que la Unión Europea no está dispuesta a integrar a Ucrania"	"UE"
"1898691"	"es_CHL_mercur_int"	"2014-06-08 19:26:09"	"Nueva oleada de inmigrantes africanos desata críticas de Italia a la Unión Europea"	"UE"
"2027518"	"es_CHL_mercur_int"	"2014-06-23 11:56:37"	"Unión Europea pide a Rusia que acepte plan de paz presentado por Ucrania"	"UE"
"2388373"	"es_CHL_mercur_int"	"2014-07-26 09:16:17"	"La Unión Europea aplicó sanciones a jefes de servicios de inteligencia de Rusia"	"UE"
"2424639"	"es_CHL_mercur_int"	"2014-07-29 20:33:17"	"Unión Europea acuerda sancionar económicamente a Rusia por su rol en crisis ucraniana"	"UE"
"2425770"	"es_CHL_mercur_int"	"2014-07-29 22:33:24"	"Estados Unidos se une a la Unión Europea e impone nuevas sanciones a Rusia"	"UE"
"2500387"	"es_CHL_mercur_int"	"2014-08-05 13:45:46"	"Unión Europea insta a Israel y Hamás a convertir la tregua en un ""cese duradero"""	"UE"
"2500974"	"es_CHL_mercur_int"	"2014-08-05 14:45:49"	"Unión Europea insta a Israel y Hamas a convertir la tregua en un ""cese duradero"""	"UE"
"2525366"	"es_CHL_mercur_int"	"2014-08-07 12:48:44"	"Canciller israelí pide que la Unión Europea envíe inspectores a Gaza"	"UE"
"2619285"	"es_CHL_mercur_int"	"2014-08-15 18:17:56"	"Unión Europea respalda que países de forma individual envíen armas a los kurdos en Irak"	"UE"
"2620349"	"es_CHL_mercur_int"	"2014-08-15 20:18:02"	"La Unión Europea pide apertura inmediata de los pasos para ayuda humanitaria en Gaza"	"UE"
"2658611"	"es_CHL_mercur_int"	"2014-08-19 17:26:28"	"Putin y Poroshenko se reunirán en Minsk para una cumbre regional con la Unión Europea"	"UE"
"2917094"	"es_CHL_mercur_int"	"2014-09-13 15:38:58"	"Rusia acusa a EE.UU. de intervenir en sus lazos económico con la Unión Europea"	"UE"
"2925847"	"es_CHL_mercur_int"	"2014-09-14 17:40:09"	"La Unión Europea condena asesinato de rehén britanico en manos del Estado Islámico"	"UE"
"3148834"	"es_CHL_mercur_int"	"2014-10-03 12:25:08"	"Unión Europea condena plan israelí de establecer nuevos asentamientos en Jerusalén"	"UE"
"3159828"	"es_CHL_mercur_int"	"2014-10-04 12:26:31"	"Unión Europea pide a Irán que revoque pena de muerte a una mujer acusada de asesinato"	"UE"
"3167733"	"es_CHL_mercur_int"	"2014-10-05 12:27:42"	"Tropas de Somalía y de la Unión Africana capturan el último gran bastión de Al Shabab"	"UA"
"3190757"	"es_CHL_mercur_int"	"2014-10-07 11:30:16"	"Unión Europea pide a España aclarar cómo fue el contagio de ébola de enfermera"	"UE"
"3251887"	"es_CHL_mercur_int"	"2014-10-12 15:36:56"	"Unión Europea y EE.UU. prometen ayuda monetaria para reconstruir la Franja de Gaza"	"UE"
"3314473"	"es_CHL_mercur_int"	"2014-10-17 11:22:06"	"Unión Europea reconoció que negociaciones nucleares con Irán están en una ""fase crítica"""	"UE"
"3334964"	"es_CHL_mercur_int"	"2014-10-19 14:25:06"	"Unión Europea se reunirá este lunes para preparar ofensiva contra el ébola"	"UE"
"3381760"	"es_CHL_mercur_int"	"2014-10-23 07:30:15"	"Unión Europea espera cerrar hoy acuerdo medioambiental para 2013"	"UE"
"3394436"	"es_CHL_mercur_int"	"2014-10-24 05:31:20"	"Unión Europea acuerda medidas climáticas y energéticas para el 2030"	"UE"
"3398077"	"es_CHL_mercur_int"	"2014-10-24 12:31:44"	"Unión Europea anunció que aumentará ayuda para combatir el ébola en África"	"UE"
"3409291"	"es_CHL_mercur_int"	"2014-10-25 11:33:00"	"Países de la Unión Europea pasarán al horario de invierno la madrugada del domingo"	"UE"
"3515907"	"es_CHL_mercur_int"	"2014-11-03 21:15:50"	"Unión Africana amenaza con sancionar a Burkina Faso si no conforma gobierno civil"	"UA"
"3574369"	"es_CHL_mercur_int"	"2014-11-08 15:45:32"	"Unión Europea insiste en que se ""necesita un Estado palestino"""	"UE"
"3671275"	"es_CHL_mercur_int"	"2014-11-17 10:46:41"	"Unión Europea se compromete a luchar contra ISIS tras ejecución de rehén estadounidense"	"UE"
"3676628"	"es_CHL_mercur_int"	"2014-11-17 18:47:05"	"Unión Europea impone más sanciones contra separatistas en Ucrania"	"UE"
"3697689"	"es_CHL_mercur_int"	"2014-11-19 10:53:03"	"Unión Africana reúne US$ 32 millones en donaciones para lucha contra el ébola"	"UA"
"3735102"	"es_CHL_mercur_int"	"2014-11-22 10:28:50"	"Canciller ruso asegura que las relaciones con la Unión Europea no volverán a ser como antes"	"UE"
"3936637"	"es_CHL_mercur_int"	"2014-12-10 10:59:29"	"Gorbachov llama a EE.UU. y la Unión Europea a ""descongelar las relaciones"" con Rusia"	"UE"
"3990345"	"es_CHL_mercur_int"	"2014-12-15 09:47:24"	"Primer ministro ruso responsabiliza a la Unión Europea de la crisis en Ucrania"	"UE"
"4017208"	"es_CHL_mercur_int"	"2014-12-17 11:56:11"	"Corte de la Unión Europea ordena retirar a Hamas de lista de organizaciones terroristas"	"UE"
"4236003"	"es_CHL_mercur_int"	"2015-01-09 10:30:00"	"Unión Europea realizará cumbre en febrero para reforzar estrategia antiterrorista"	"UE"
"4391670"	"es_CHL_mercur_int"	"2015-01-18 15:03:01"	"Unión Europea pide a Libia que continúen negociaciones para lograr un gobierno de unidad"	"UE"
"4499060"	"es_CHL_mercur_int"	"2015-01-30 04:14:55"	"Unión Africana autoriza fuerza internacional de 7.500 soldados para combatir a Boko Haram"	"UA"
"4505238"	"es_CHL_mercur_int"	"2015-01-30 11:11:28"	"Unión Africana pide una acción ""colectiva"" ante amenaza de Boko Haram"	"UA"
"4506740"	"es_CHL_mercur_int"	"2015-01-30 12:15:28"	"Unión Africana pide una acción ""colectiva"" ante amenaza de Boko Haram"	"UA"
"4526561"	"es_CHL_mercur_int"	"2015-01-31 11:17:27"	"Unión Europea pide a Israel detener su expansión de asentamientos en Cisjordania"	"UE"
"4700141"	"es_CHL_mercur_int"	"2015-02-08 10:50:31"	"Jefa de RR.EE. de la Unión Europea: En Ucrania ""no hay alternativa a la solución diplomática"""	"UE"
"5143292"	"es_CHL_mercur_int"	"2015-02-28 17:28:17"	"Unión Europea pide a Rusia investigación transparente de asesinato de líder opositor"	"UE"
"5246276"	"es_CHL_mercur_int"	"2015-03-05 08:41:59"	"Cuba y Unión Europea avanzan en tercera ronda de negociaciones"	"UE"
"5270086"	"es_CHL_mercur_int"	"2015-03-06 08:42:53"	"Unión Europea niega que haya entrado en ""competencia"" con EE.UU. para acercarse a Cuba"	"UE"
"5611332"	"es_CHL_mercur_int"	"2015-03-21 10:45:49"	"Unión Europea pide medidas ""firmes y eficaces"" para eliminar discriminación racial"	"UE"
"6114667"	"es_CHL_mercur_int"	"2015-04-13 22:38:18"	"Unión Europea pide a Turquía y Armenia normalizar sus relaciones tras dichos del Papa Francisco"	"UE"
"6125774"	"es_CHL_mercur_int"	"2015-04-14 11:38:09"	"Unión Europea pide a China que deje de restringir las actividades de grupos feministas"	"UE"
